state,fy_declared,incident_type,occurred
NY,2003,Hurricane,0
NY,2003,Tornado,0
NH,2003,Flood,0
NH,2003,Severe Storm,1
NH,2003,Fire,0
NH,2003,Hurricane,0
NH,2003,Tornado,0
VT,2003,Flood,0
VT,2003,Severe Storm,1
VT,2003,Fire,0
VT,2003,Hurricane,0
VT,2003,Tornado,0
NC,2003,Flood,0
NC,2003,Severe Storm,0
NC,2003,Fire,0
NC,2003,Hurricane,1
NC,2003,Tornado,0
DE,2003,Flood,0
DE,2003,Severe Storm,0
DE,2003,Fire,0
DE,2003,Hurricane,1
DE,2003,Tornado,0
CA,2004,Flood,0
CA,2004,Severe Storm,0
CA,2004,Fire,1
CA,2004,Hurricane,0
CA,2004,Tornado,0
CO,2004,Flood,0
CO,2004,Severe Storm,0
CO,2004,Fire,1
CO,2004,Hurricane,0
CO,2004,Tornado,0
WA,2004,Flood,0
WA,2004,Severe Storm,1
WA,2004,Fire,1
WA,2004,Hurricane,0
WA,2004,Tornado,0
SD,2004,Flood,0
SD,2004,Severe Storm,1
SD,2004,Fire,1
SD,2004,Hurricane,0
SD,2004,Tornado,0
WY,2004,Flood,0
WY,2004,Severe Storm,0
WY,2004,Fire,1
WY,2004,Hurricane,0
WY,2004,Tornado,0
WV,2004,Flood,0
WV,2004,Severe Storm,1
WV,2004,Fire,0
WV,2004,Hurricane,0
WV,2004,Tornado,0
VA,2004,Flood,0
VA,2004,Severe Storm,1
VA,2004,Fire,0
VA,2004,Hurricane,0
VA,2004,Tornado,0
OH,2004,Flood,0
OH,2004,Severe Storm,1
OH,2004,Fire,0
OH,2004,Hurricane,0
OH,2004,Tornado,0
ME,2004,Flood,0
ME,2004,Severe Storm,1
ME,2004,Fire,0
ME,2004,Hurricane,0
ME,2004,Tornado,0
OR,2004,Flood,0
OR,2004,Severe Storm,1
OR,2004,Fire,1
OR,2004,Hurricane,0
OR,2004,Tornado,0
MA,2004,Flood,1
MA,2004,Severe Storm,0
MA,2004,Fire,0
MA,2004,Hurricane,0
MA,2004,Tornado,0
IL,2004,Flood,0
IL,2004,Severe Storm,1
IL,2004,Fire,0
IL,2004,Hurricane,0
IL,2004,Tornado,0
NM,2004,Flood,0
NM,2004,Severe Storm,1
NM,2004,Fire,1
NM,2004,Hurricane,0
NM,2004,Tornado,0
ND,2004,Flood,0
ND,2004,Severe Storm,1
ND,2004,Fire,0
ND,2004,Hurricane,0
ND,2004,Tornado,0
AR,2004,Flood,0
AR,2004,Severe Storm,1
AR,2004,Fire,0
AR,2004,Hurricane,0
AR,2004,Tornado,0
IA,2004,Flood,0
IA,2004,Severe Storm,1
IA,2004,Fire,0
IA,2004,Hurricane,0
IA,2004,Tornado,0
NE,2004,Flood,0
NE,2004,Severe Storm,1
NE,2004,Fire,0
NE,2004,Hurricane,0
NE,2004,Tornado,0
IN,2004,Flood,0
IN,2004,Severe Storm,1
IN,2004,Fire,0
IN,2004,Hurricane,0
IN,2004,Tornado,0
LA,2004,Flood,0
LA,2004,Severe Storm,1
LA,2004,Fire,0
LA,2004,Hurricane,1
LA,2004,Tornado,0
AZ,2004,Flood,0
AZ,2004,Severe Storm,0
AZ,2004,Fire,1
AZ,2004,Hurricane,0
AZ,2004,Tornado,0
KY,2004,Flood,0
KY,2004,Severe Storm,1
KY,2004,Fire,0
KY,2004,Hurricane,0
KY,2004,Tornado,0
MO,2004,Flood,0
MO,2004,Severe Storm,1
MO,2004,Fire,0
MO,2004,Hurricane,0
MO,2004,Tornado,0
UT,2004,Flood,0
UT,2004,Severe Storm,0
UT,2004,Fire,1
UT,2004,Hurricane,0
UT,2004,Tornado,0
WI,2004,Flood,0
WI,2004,Severe Storm,1
WI,2004,Fire,0
WI,2004,Hurricane,0
WI,2004,Tornado,0
NV,2004,Flood,0
NV,2004,Severe Storm,0
NV,2004,Fire,1
NV,2004,Hurricane,0
NV,2004,Tornado,0
MI,2004,Flood,0
MI,2004,Severe Storm,1
MI,2004,Fire,0
MI,2004,Hurricane,0
MI,2004,Tornado,0
AK,2004,Flood,0
AK,2004,Severe Storm,0
AK,2004,Fire,1
AK,2004,Hurricane,0
AK,2004,Tornado,0
NJ,2004,Flood,0
NJ,2004,Severe Storm,1
NJ,2004,Fire,0
NJ,2004,Hurricane,0
NJ,2004,Tornado,0
KS,2004,Flood,0
KS,2004,Severe Storm,1
KS,2004,Fire,0
KS,2004,Hurricane,0
KS,2004,Tornado,0
NY,2004,Flood,0
NY,2004,Severe Storm,1
NY,2004,Fire,0
NY,2004,Hurricane,0
NY,2004,Tornado,0
PA,2004,Flood,0
PA,2004,Severe Storm,1
PA,2004,Fire,0
PA,2004,Hurricane,1
PA,2004,Tornado,0
FL,2004,Flood,0
FL,2004,Severe Storm,0
FL,2004,Fire,0
FL,2004,Hurricane,1
FL,2004,Tornado,0
SC,2004,Flood,0
SC,2004,Severe Storm,1
SC,2004,Fire,0
SC,2004,Hurricane,1
SC,2004,Tornado,0
NC,2004,Flood,0
NC,2004,Severe Storm,0
NC,2004,Fire,0
NC,2004,Hurricane,1
NC,2004,Tornado,0
HI,2004,Flood,0
HI,2004,Severe Storm,0
HI,2004,Fire,1
HI,2004,Hurricane,0
HI,2004,Tornado,0
MS,2004,Flood,0
MS,2004,Severe Storm,0
MS,2004,Fire,0
MS,2004,Hurricane,1
MS,2004,Tornado,0
AL,2004,Flood,0
AL,2004,Severe Storm,0
AL,2004,Fire,0
AL,2004,Hurricane,1
AL,2004,Tornado,0
GA,2004,Flood,0
GA,2004,Severe Storm,0
GA,2004,Fire,0
GA,2004,Hurricane,1
GA,2004,Tornado,0
VT,2004,Flood,0
VT,2004,Severe Storm,1
VT,2004,Fire,0
VT,2004,Hurricane,0
VT,2004,Tornado,0
NY,2005,Flood,0
NY,2005,Severe Storm,1
NY,2005,Fire,0
NY,2005,Hurricane,1
NY,2005,Tornado,0
NJ,2005,Flood,0
NJ,2005,Severe Storm,1
NJ,2005,Fire,0
NJ,2005,Hurricane,1
NJ,2005,Tornado,0
MN,2005,Flood,0
MN,2005,Severe Storm,1
MN,2005,Fire,0
MN,2005,Hurricane,1
MN,2005,Tornado,0
TN,2005,Flood,0
TN,2005,Severe Storm,1
TN,2005,Fire,0
TN,2005,Hurricane,1
TN,2005,Tornado,0
SC,2005,Flood,0
SC,2005,Severe Storm,0
SC,2005,Fire,0
SC,2005,Hurricane,1
SC,2005,Tornado,0
VA,2005,Flood,0
VA,2005,Severe Storm,1
VA,2005,Fire,0
VA,2005,Hurricane,1
VA,2005,Tornado,0
DE,2005,Flood,0
DE,2005,Severe Storm,1
DE,2005,Fire,0
DE,2005,Hurricane,1
DE,2005,Tornado,0
AK,2005,Flood,0
AK,2005,Severe Storm,1
AK,2005,Fire,0
AK,2005,Hurricane,0
AK,2005,Tornado,0
IN,2005,Flood,0
IN,2005,Severe Storm,1
IN,2005,Fire,0
IN,2005,Hurricane,1
IN,2005,Tornado,0
UT,2005,Flood,1
UT,2005,Severe Storm,1
UT,2005,Fire,1
UT,2005,Hurricane,0
UT,2005,Tornado,0
HI,2005,Flood,0
HI,2005,Severe Storm,1
HI,2005,Fire,1
HI,2005,Hurricane,0
HI,2005,Tornado,0
WV,2005,Flood,0
WV,2005,Severe Storm,1
WV,2005,Fire,0
WV,2005,Hurricane,1
WV,2005,Tornado,0
CA,2005,Flood,0
CA,2005,Severe Storm,1
CA,2005,Fire,1
CA,2005,Hurricane,1
CA,2005,Tornado,0
KS,2005,Flood,0
KS,2005,Severe Storm,1
KS,2005,Fire,0
KS,2005,Hurricane,1
KS,2005,Tornado,0
OH,2005,Flood,0
OH,2005,Severe Storm,1
OH,2005,Fire,0
OH,2005,Hurricane,1
OH,2005,Tornado,0
AZ,2005,Flood,0
AZ,2005,Severe Storm,1
AZ,2005,Fire,1
AZ,2005,Hurricane,1
AZ,2005,Tornado,0
NV,2005,Flood,0
NV,2005,Severe Storm,1
NV,2005,Fire,1
NV,2005,Hurricane,1
NV,2005,Tornado,0
PA,2005,Flood,0
PA,2005,Severe Storm,1
PA,2005,Fire,0
PA,2005,Hurricane,1
PA,2005,Tornado,0
SD,2005,Flood,0
SD,2005,Severe Storm,1
SD,2005,Fire,1
SD,2005,Hurricane,0
SD,2005,Tornado,0
NE,2005,Flood,0
NE,2005,Severe Storm,1
NE,2005,Fire,0
NE,2005,Hurricane,1
NE,2005,Tornado,0
ME,2005,Flood,0
ME,2005,Severe Storm,1
ME,2005,Fire,0
ME,2005,Hurricane,1
ME,2005,Tornado,0
ID,2005,Flood,1
ID,2005,Severe Storm,0
ID,2005,Fire,0
ID,2005,Hurricane,1
ID,2005,Tornado,0
CO,2005,Flood,0
CO,2005,Severe Storm,0
CO,2005,Fire,1
CO,2005,Hurricane,0
CO,2005,Tornado,0
MS,2005,Flood,0
MS,2005,Severe Storm,0
MS,2005,Fire,0
MS,2005,Hurricane,1
MS,2005,Tornado,0
AL,2005,Flood,0
AL,2005,Severe Storm,0
AL,2005,Fire,0
AL,2005,Hurricane,1
AL,2005,Tornado,0
FL,2005,Flood,0
FL,2005,Severe Storm,0
FL,2005,Fire,0
FL,2005,Hurricane,1
FL,2005,Tornado,0
ND,2005,Flood,0
ND,2005,Severe Storm,1
ND,2005,Fire,0
ND,2005,Hurricane,0
ND,2005,Tornado,0
WA,2005,Flood,0
WA,2005,Severe Storm,0
WA,2005,Fire,1
WA,2005,Hurricane,0
WA,2005,Tornado,0
WY,2005,Flood,0
WY,2005,Severe Storm,0
WY,2005,Fire,0
WY,2005,Hurricane,0
WY,2005,Tornado,1
LA,2005,Flood,0
LA,2005,Severe Storm,1
LA,2005,Fire,0
LA,2005,Hurricane,1
LA,2005,Tornado,0
OR,2005,Flood,0
OR,2005,Severe Storm,0
OR,2005,Fire,1
OR,2005,Hurricane,0
OR,2005,Tornado,0
TX,2005,Flood,0
TX,2005,Severe Storm,0
TX,2005,Fire,0
TX,2005,Hurricane,1
TX,2005,Tornado,0
AR,2005,Flood,0
AR,2005,Severe Storm,0
AR,2005,Fire,0
AR,2005,Hurricane,1
AR,2005,Tornado,0
NC,2005,Flood,0
NC,2005,Severe Storm,0
NC,2005,Fire,0
NC,2005,Hurricane,1
NC,2005,Tornado,0
OK,2005,Flood,0
OK,2005,Severe Storm,0
OK,2005,Fire,0
OK,2005,Hurricane,1
OK,2005,Tornado,0
GA,2005,Flood,0
GA,2005,Severe Storm,0
GA,2005,Fire,0
GA,2005,Hurricane,1
GA,2005,Tornado,0
IL,2005,Flood,0
IL,2005,Severe Storm,0
IL,2005,Fire,0
IL,2005,Hurricane,1
IL,2005,Tornado,0
NM,2005,Flood,0
NM,2005,Severe Storm,0
NM,2005,Fire,0
NM,2005,Hurricane,1
NM,2005,Tornado,0
MI,2005,Flood,0
MI,2005,Severe Storm,0
MI,2005,Fire,0
MI,2005,Hurricane,1
MI,2005,Tornado,0
IA,2005,Flood,0
IA,2005,Severe Storm,0
IA,2005,Fire,0
IA,2005,Hurricane,1
IA,2005,Tornado,0
MO,2005,Flood,0
MO,2005,Severe Storm,0
MO,2005,Fire,0
MO,2005,Hurricane,1
MO,2005,Tornado,0
KY,2005,Flood,0
KY,2005,Severe Storm,0
KY,2005,Fire,0
KY,2005,Hurricane,1
KY,2005,Tornado,0
MT,2005,Flood,0
MT,2005,Severe Storm,0
MT,2005,Fire,0
MT,2005,Hurricane,1
MT,2005,Tornado,0
MA,2005,Flood,0
MA,2005,Severe Storm,0
MA,2005,Fire,0
MA,2005,Hurricane,1
MA,2005,Tornado,0
MD,2005,Flood,0
MD,2005,Severe Storm,0
MD,2005,Fire,0
MD,2005,Hurricane,1
MD,2005,Tornado,0
WI,2005,Flood,0
WI,2005,Severe Storm,0
WI,2005,Fire,0
WI,2005,Hurricane,1
WI,2005,Tornado,0
CT,2005,Flood,0
CT,2005,Severe Storm,0
CT,2005,Fire,0
CT,2005,Hurricane,1
CT,2005,Tornado,0
NH,2005,Flood,0
NH,2005,Severe Storm,0
NH,2005,Fire,0
NH,2005,Hurricane,1
NH,2005,Tornado,0
RI,2005,Flood,0
RI,2005,Severe Storm,0
RI,2005,Fire,0
RI,2005,Hurricane,1
RI,2005,Tornado,0
CA,2006,Flood,0
CA,2006,Severe Storm,1
CA,2006,Fire,1
CA,2006,Hurricane,0
CA,2006,Tornado,0
NC,2006,Flood,0
NC,2006,Severe Storm,0
NC,2006,Fire,0
NC,2006,Hurricane,1
NC,2006,Tornado,0
MA,2006,Flood,0
MA,2006,Severe Storm,1
MA,2006,Fire,0
MA,2006,Hurricane,0
MA,2006,Tornado,0
FL,2006,Flood,0
FL,2006,Severe Storm,0
FL,2006,Fire,1
FL,2006,Hurricane,1
FL,2006,Tornado,0
NH,2006,Flood,0
NH,2006,Severe Storm,1
NH,2006,Fire,0
NH,2006,Hurricane,0
NH,2006,Tornado,0
IN,2006,Flood,0
IN,2006,Severe Storm,0
IN,2006,Fire,0
IN,2006,Hurricane,0
IN,2006,Tornado,1
KS,2006,Flood,0
KS,2006,Severe Storm,1
KS,2006,Fire,1
KS,2006,Hurricane,0
KS,2006,Tornado,0
OK,2006,Flood,0
OK,2006,Severe Storm,1
OK,2006,Fire,1
OK,2006,Hurricane,0
OK,2006,Tornado,0
KY,2006,Flood,0
KY,2006,Severe Storm,1
KY,2006,Fire,0
KY,2006,Hurricane,0
KY,2006,Tornado,0
AK,2006,Flood,1
AK,2006,Severe Storm,1
AK,2006,Fire,1
AK,2006,Hurricane,0
AK,2006,Tornado,0
CT,2006,Flood,0
CT,2006,Severe Storm,1
CT,2006,Fire,0
CT,2006,Hurricane,0
CT,2006,Tornado,0
SD,2006,Flood,0
SD,2006,Severe Storm,1
SD,2006,Fire,1
SD,2006,Hurricane,0
SD,2006,Tornado,0
TX,2006,Flood,0
TX,2006,Severe Storm,1
TX,2006,Fire,1
TX,2006,Hurricane,0
TX,2006,Tornado,0
NM,2006,Flood,0
NM,2006,Severe Storm,1
NM,2006,Fire,1
NM,2006,Hurricane,0
NM,2006,Tornado,0
MN,2006,Flood,1
MN,2006,Severe Storm,1
MN,2006,Fire,0
MN,2006,Hurricane,0
MN,2006,Tornado,0
ND,2006,Flood,0
ND,2006,Severe Storm,1
ND,2006,Fire,0
ND,2006,Hurricane,0
ND,2006,Tornado,0
CO,2006,Flood,0
CO,2006,Severe Storm,0
CO,2006,Fire,1
CO,2006,Hurricane,0
CO,2006,Tornado,0
NE,2006,Flood,0
NE,2006,Severe Storm,1
NE,2006,Fire,1
NE,2006,Hurricane,0
NE,2006,Tornado,0
NV,2006,Flood,0
NV,2006,Severe Storm,1
NV,2006,Fire,1
NV,2006,Hurricane,0
NV,2006,Tornado,0
ID,2006,Flood,0
ID,2006,Severe Storm,1
ID,2006,Fire,0
ID,2006,Hurricane,0
ID,2006,Tornado,0
MO,2006,Flood,0
MO,2006,Severe Storm,1
MO,2006,Fire,0
MO,2006,Hurricane,0
MO,2006,Tornado,0
OR,2006,Flood,0
OR,2006,Severe Storm,1
OR,2006,Fire,1
OR,2006,Hurricane,0
OR,2006,Tornado,0
IL,2006,Flood,0
IL,2006,Severe Storm,1
IL,2006,Fire,0
IL,2006,Hurricane,0
IL,2006,Tornado,0
TN,2006,Flood,0
TN,2006,Severe Storm,1
TN,2006,Fire,0
TN,2006,Hurricane,0
TN,2006,Tornado,0
AR,2006,Flood,0
AR,2006,Severe Storm,1
AR,2006,Fire,0
AR,2006,Hurricane,0
AR,2006,Tornado,0
VA,2006,Flood,0
VA,2006,Severe Storm,1
VA,2006,Fire,1
VA,2006,Hurricane,0
VA,2006,Tornado,0
HI,2006,Flood,0
HI,2006,Severe Storm,1
HI,2006,Fire,1
HI,2006,Hurricane,0
HI,2006,Tornado,0
WA,2006,Flood,0
WA,2006,Severe Storm,1
WA,2006,Fire,1
WA,2006,Hurricane,0
WA,2006,Tornado,0
ME,2006,Flood,0
ME,2006,Severe Storm,1
ME,2006,Fire,0
ME,2006,Hurricane,0
ME,2006,Tornado,0
AZ,2006,Flood,0
AZ,2006,Severe Storm,1
AZ,2006,Fire,1
AZ,2006,Hurricane,0
AZ,2006,Tornado,0
PA,2006,Flood,0
PA,2006,Severe Storm,1
PA,2006,Fire,0
PA,2006,Hurricane,0
PA,2006,Tornado,0
NY,2006,Flood,0
NY,2006,Severe Storm,1
NY,2006,Fire,0
NY,2006,Hurricane,0
NY,2006,Tornado,0
MD,2006,Flood,0
MD,2006,Severe Storm,1
MD,2006,Fire,0
MD,2006,Hurricane,0
MD,2006,Tornado,0
OH,2006,Flood,0
OH,2006,Severe Storm,1
OH,2006,Fire,0
OH,2006,Hurricane,0
OH,2006,Tornado,0
DE,2006,Flood,0
DE,2006,Severe Storm,1
DE,2006,Fire,0
DE,2006,Hurricane,0
DE,2006,Tornado,0
NJ,2006,Flood,0
NJ,2006,Severe Storm,1
NJ,2006,Fire,0
NJ,2006,Hurricane,0
NJ,2006,Tornado,0
MT,2006,Flood,0
MT,2006,Severe Storm,0
MT,2006,Fire,1
MT,2006,Hurricane,0
MT,2006,Tornado,0
WY,2006,Flood,0
WY,2006,Severe Storm,0
WY,2006,Fire,1
WY,2006,Hurricane,0
WY,2006,Tornado,0
IN,2007,Flood,0
IN,2007,Severe Storm,1
IN,2007,Fire,0
IN,2007,Hurricane,0
IN,2007,Tornado,0
AK,2007,Flood,0
AK,2007,Severe Storm,1
AK,2007,Fire,1
AK,2007,Hurricane,0
AK,2007,Tornado,0
NY,2007,Flood,0
NY,2007,Severe Storm,1
NY,2007,Fire,0
NY,2007,Hurricane,0
NY,2007,Tornado,0
CA,2007,Flood,0
CA,2007,Severe Storm,0
CA,2007,Fire,1
CA,2007,Hurricane,0
CA,2007,Tornado,0
LA,2007,Flood,0
LA,2007,Severe Storm,1
LA,2007,Fire,0
LA,2007,Hurricane,0
LA,2007,Tornado,0
MO,2007,Flood,0
MO,2007,Severe Storm,1
MO,2007,Fire,0
MO,2007,Hurricane,0
MO,2007,Tornado,0
NV,2007,Flood,0
NV,2007,Severe Storm,0
NV,2007,Fire,1
NV,2007,Hurricane,0
NV,2007,Tornado,0
TX,2007,Flood,0
TX,2007,Severe Storm,1
TX,2007,Fire,1
TX,2007,Hurricane,1
TX,2007,Tornado,0
WA,2007,Flood,0
WA,2007,Severe Storm,1
WA,2007,Fire,1
WA,2007,Hurricane,0
WA,2007,Tornado,0
OR,2007,Flood,0
OR,2007,Severe Storm,1
OR,2007,Fire,1
OR,2007,Hurricane,0
OR,2007,Tornado,0
KS,2007,Flood,0
KS,2007,Severe Storm,1
KS,2007,Fire,0
KS,2007,Hurricane,0
KS,2007,Tornado,0
NE,2007,Flood,0
NE,2007,Severe Storm,1
NE,2007,Fire,0
NE,2007,Hurricane,0
NE,2007,Tornado,0
OK,2007,Flood,0
OK,2007,Severe Storm,1
OK,2007,Fire,0
OK,2007,Hurricane,0
OK,2007,Tornado,0
FL,2007,Flood,0
FL,2007,Severe Storm,1
FL,2007,Fire,1
FL,2007,Hurricane,0
FL,2007,Tornado,0
PA,2007,Flood,0
PA,2007,Severe Storm,1
PA,2007,Fire,0
PA,2007,Hurricane,0
PA,2007,Tornado,0
NM,2007,Flood,0
NM,2007,Severe Storm,1
NM,2007,Fire,1
NM,2007,Hurricane,0
NM,2007,Tornado,0
AL,2007,Flood,0
AL,2007,Severe Storm,1
AL,2007,Fire,0
AL,2007,Hurricane,0
AL,2007,Tornado,0
GA,2007,Flood,0
GA,2007,Severe Storm,1
GA,2007,Fire,1
GA,2007,Hurricane,0
GA,2007,Tornado,0
IA,2007,Flood,0
IA,2007,Severe Storm,1
IA,2007,Fire,0
IA,2007,Hurricane,0
IA,2007,Tornado,0
ME,2007,Flood,1
ME,2007,Severe Storm,1
ME,2007,Fire,0
ME,2007,Hurricane,0
ME,2007,Tornado,0
NJ,2007,Flood,0
NJ,2007,Severe Storm,1
NJ,2007,Fire,1
NJ,2007,Hurricane,0
NJ,2007,Tornado,0
NH,2007,Flood,0
NH,2007,Severe Storm,1
NH,2007,Fire,0
NH,2007,Hurricane,0
NH,2007,Tornado,0
WV,2007,Flood,0
WV,2007,Severe Storm,1
WV,2007,Fire,0
WV,2007,Hurricane,0
WV,2007,Tornado,0
VT,2007,Flood,0
VT,2007,Severe Storm,1
VT,2007,Fire,0
VT,2007,Hurricane,0
VT,2007,Tornado,0
CT,2007,Flood,0
CT,2007,Severe Storm,1
CT,2007,Fire,0
CT,2007,Hurricane,0
CT,2007,Tornado,0
MA,2007,Flood,0
MA,2007,Severe Storm,1
MA,2007,Fire,0
MA,2007,Hurricane,0
MA,2007,Tornado,0
SD,2007,Flood,0
SD,2007,Severe Storm,1
SD,2007,Fire,1
SD,2007,Hurricane,0
SD,2007,Tornado,0
RI,2007,Flood,0
RI,2007,Severe Storm,1
RI,2007,Fire,0
RI,2007,Hurricane,0
RI,2007,Tornado,0
KY,2007,Flood,0
KY,2007,Severe Storm,1
KY,2007,Fire,0
KY,2007,Hurricane,0
KY,2007,Tornado,0
CO,2007,Flood,0
CO,2007,Severe Storm,0
CO,2007,Fire,1
CO,2007,Hurricane,0
CO,2007,Tornado,0
HI,2007,Flood,0
HI,2007,Severe Storm,0
HI,2007,Fire,1
HI,2007,Hurricane,0
HI,2007,Tornado,0
UT,2007,Flood,0
UT,2007,Severe Storm,0
UT,2007,Fire,1
UT,2007,Hurricane,0
UT,2007,Tornado,0
ND,2007,Flood,0
ND,2007,Severe Storm,1
ND,2007,Fire,0
ND,2007,Hurricane,0
ND,2007,Tornado,0
MT,2007,Flood,0
MT,2007,Severe Storm,0
MT,2007,Fire,1
MT,2007,Hurricane,0
MT,2007,Tornado,0
WY,2007,Flood,0
WY,2007,Severe Storm,0
WY,2007,Fire,1
WY,2007,Hurricane,0
WY,2007,Tornado,0
MN,2007,Flood,0
MN,2007,Severe Storm,1
MN,2007,Fire,0
MN,2007,Hurricane,0
MN,2007,Tornado,0
WI,2007,Flood,0
WI,2007,Severe Storm,1
WI,2007,Fire,0
WI,2007,Hurricane,0
WI,2007,Tornado,0
OH,2007,Flood,0
OH,2007,Severe Storm,1
OH,2007,Fire,0
OH,2007,Hurricane,0
OH,2007,Tornado,0
ID,2007,Flood,0
ID,2007,Severe Storm,0
ID,2007,Fire,1
ID,2007,Hurricane,0
ID,2007,Tornado,0
IL,2007,Flood,0
IL,2007,Severe Storm,1
IL,2007,Fire,0
IL,2007,Hurricane,0
IL,2007,Tornado,0
TX,2008,Flood,0
TX,2008,Severe Storm,1
TX,2008,Fire,1
TX,2008,Hurricane,1
TX,2008,Tornado,0
CA,2008,Flood,0
CA,2008,Severe Storm,0
CA,2008,Fire,1
CA,2008,Hurricane,0
CA,2008,Tornado,0
HI,2008,Flood,0
HI,2008,Severe Storm,1
HI,2008,Fire,1
HI,2008,Hurricane,0
HI,2008,Tornado,0
NM,2008,Flood,0
NM,2008,Severe Storm,1
NM,2008,Fire,1
NM,2008,Hurricane,0
NM,2008,Tornado,0
IN,2008,Flood,0
IN,2008,Severe Storm,1
IN,2008,Fire,0
IN,2008,Hurricane,0
IN,2008,Tornado,0
WA,2008,Flood,0
WA,2008,Severe Storm,1
WA,2008,Fire,1
WA,2008,Hurricane,0
WA,2008,Tornado,0
OR,2008,Flood,0
OR,2008,Severe Storm,1
OR,2008,Fire,1
OR,2008,Hurricane,0
OR,2008,Tornado,0
KS,2008,Flood,0
KS,2008,Severe Storm,1
KS,2008,Fire,0
KS,2008,Hurricane,0
KS,2008,Tornado,0
NV,2008,Flood,0
NV,2008,Severe Storm,1
NV,2008,Fire,0
NV,2008,Hurricane,0
NV,2008,Tornado,0
MO,2008,Flood,0
MO,2008,Severe Storm,1
MO,2008,Fire,0
MO,2008,Hurricane,0
MO,2008,Tornado,0
TN,2008,Flood,0
TN,2008,Severe Storm,1
TN,2008,Fire,0
TN,2008,Hurricane,0
TN,2008,Tornado,0
AR,2008,Flood,0
AR,2008,Severe Storm,1
AR,2008,Fire,0
AR,2008,Hurricane,1
AR,2008,Tornado,0
KY,2008,Flood,0
KY,2008,Severe Storm,1
KY,2008,Fire,0
KY,2008,Hurricane,0
KY,2008,Tornado,0
OK,2008,Flood,1
OK,2008,Severe Storm,1
OK,2008,Fire,1
OK,2008,Hurricane,0
OK,2008,Tornado,0
IL,2008,Flood,0
IL,2008,Severe Storm,1
IL,2008,Fire,0
IL,2008,Hurricane,0
IL,2008,Tornado,0
GA,2008,Flood,0
GA,2008,Severe Storm,1
GA,2008,Fire,0
GA,2008,Hurricane,0
GA,2008,Tornado,0
CO,2008,Flood,0
CO,2008,Severe Storm,1
CO,2008,Fire,1
CO,2008,Hurricane,0
CO,2008,Tornado,0
MS,2008,Flood,0
MS,2008,Severe Storm,1
MS,2008,Fire,0
MS,2008,Hurricane,1
MS,2008,Tornado,0
ME,2008,Flood,1
ME,2008,Severe Storm,1
ME,2008,Fire,0
ME,2008,Hurricane,0
ME,2008,Tornado,0
FL,2008,Flood,0
FL,2008,Severe Storm,1
FL,2008,Fire,1
FL,2008,Hurricane,1
FL,2008,Tornado,0
IA,2008,Flood,0
IA,2008,Severe Storm,1
IA,2008,Fire,0
IA,2008,Hurricane,0
IA,2008,Tornado,0
NE,2008,Flood,0
NE,2008,Severe Storm,1
NE,2008,Fire,0
NE,2008,Hurricane,0
NE,2008,Tornado,0
NC,2008,Flood,0
NC,2008,Severe Storm,0
NC,2008,Fire,1
NC,2008,Hurricane,0
NC,2008,Tornado,0
MT,2008,Flood,0
MT,2008,Severe Storm,1
MT,2008,Fire,0
MT,2008,Hurricane,0
MT,2008,Tornado,0
WI,2008,Flood,0
WI,2008,Severe Storm,1
WI,2008,Fire,0
WI,2008,Hurricane,0
WI,2008,Tornado,0
WV,2008,Flood,0
WV,2008,Severe Storm,1
WV,2008,Fire,0
WV,2008,Hurricane,0
WV,2008,Tornado,0
MN,2008,Flood,0
MN,2008,Severe Storm,1
MN,2008,Fire,0
MN,2008,Hurricane,0
MN,2008,Tornado,0
AZ,2008,Flood,0
AZ,2008,Severe Storm,0
AZ,2008,Fire,1
AZ,2008,Hurricane,0
AZ,2008,Tornado,0
SD,2008,Flood,0
SD,2008,Severe Storm,1
SD,2008,Fire,0
SD,2008,Hurricane,0
SD,2008,Tornado,0
MI,2008,Flood,0
MI,2008,Severe Storm,1
MI,2008,Fire,0
MI,2008,Hurricane,0
MI,2008,Tornado,0
VT,2008,Flood,0
VT,2008,Severe Storm,1
VT,2008,Fire,0
VT,2008,Hurricane,0
VT,2008,Tornado,0
ID,2008,Flood,1
ID,2008,Severe Storm,0
ID,2008,Fire,0
ID,2008,Hurricane,0
ID,2008,Tornado,0
NH,2008,Flood,0
NH,2008,Severe Storm,1
NH,2008,Fire,0
NH,2008,Hurricane,0
NH,2008,Tornado,0
LA,2008,Flood,0
LA,2008,Severe Storm,0
LA,2008,Fire,0
LA,2008,Hurricane,1
LA,2008,Tornado,0
AL,2008,Flood,0
AL,2008,Severe Storm,1
AL,2008,Fire,0
AL,2008,Hurricane,1
AL,2008,Tornado,0
AK,2008,Flood,0
AK,2008,Severe Storm,1
AK,2008,Fire,0
AK,2008,Hurricane,0
AK,2008,Tornado,0
IL,2009,Flood,0
IL,2009,Severe Storm,1
IL,2009,Fire,0
IL,2009,Hurricane,0
IL,2009,Tornado,0
NH,2009,Flood,0
NH,2009,Severe Storm,1
NH,2009,Fire,0
NH,2009,Hurricane,0
NH,2009,Tornado,0
NC,2009,Flood,0
NC,2009,Severe Storm,1
NC,2009,Fire,0
NC,2009,Hurricane,0
NC,2009,Tornado,0
OK,2009,Flood,0
OK,2009,Severe Storm,1
OK,2009,Fire,1
OK,2009,Hurricane,0
OK,2009,Tornado,0
KY,2009,Flood,0
KY,2009,Severe Storm,1
KY,2009,Fire,0
KY,2009,Hurricane,0
